"value","key","key2"
0.0497512437810945,"F2 score","Random draw"
0.0458715596330275,"F2 score","Random draw"
0.0338123415046492,"F2 score","Random draw"
0.0423370025402202,"F2 score","Random draw"
0.0501672240802676,"F2 score","Random draw"
0.0424088210347752,"F2 score","Random draw"
0.0380388841927303,"F2 score","Random draw"
0.021043771043771,"F2 score","Random draw"
0.0365853658536585,"F2 score","Random draw"
0.0426985482493595,"F2 score","Random draw"
0.0333889816360601,"F2 score","Random draw"
0.0257289879931389,"F2 score","Random draw"
0.0293132328308208,"F2 score","Random draw"
0.0453047775947282,"F2 score","Random draw"
0.0251256281407035,"F2 score","Random draw"
0.0415973377703827,"F2 score","Random draw"
0.0337268128161889,"F2 score","Random draw"
0.0340136054421769,"F2 score","Random draw"
0.0333055786844296,"F2 score","Random draw"
0.0214592274678112,"F2 score","Random draw"
0.0336134453781513,"F2 score","Random draw"
0.0333055786844296,"F2 score","Random draw"
0.0457190357439734,"F2 score","Random draw"
0.0207296849087894,"F2 score","Random draw"
0.0381033022861981,"F2 score","Random draw"
0.0419111483654652,"F2 score","Random draw"
0.033167495854063,"F2 score","Random draw"
0.0250208507089241,"F2 score","Random draw"
0.0292153589315526,"F2 score","Random draw"
0.0378151260504202,"F2 score","Random draw"
0.0336417157275021,"F2 score","Random draw"
0.0168918918918919,"F2 score","Random draw"
0.0290215588723051,"F2 score","Random draw"
0.0166666666666667,"F2 score","Random draw"
0.0213128729752771,"F2 score","Random draw"
0.0462962962962963,"F2 score","Random draw"
0.025706940874036,"F2 score","Random draw"
0.0588730025231287,"F2 score","Random draw"
0.0337268128161889,"F2 score","Random draw"
0.0298126064735945,"F2 score","Random draw"
0.0503355704697987,"F2 score","Random draw"
0.0292642140468227,"F2 score","Random draw"
0.0422654268808115,"F2 score","Random draw"
0.025706940874036,"F2 score","Random draw"
0.0337268128161889,"F2 score","Random draw"
0.0292397660818713,"F2 score","Random draw"
0.0493421052631579,"F2 score","Random draw"
0.0294117647058824,"F2 score","Random draw"
0.0415973377703827,"F2 score","Random draw"
0.0170068027210884,"F2 score","Random draw"
0.036734693877551,"F2 score","Random draw"
0.0340425531914894,"F2 score","Random draw"
0.0383304940374787,"F2 score","Random draw"
0.0289017341040462,"F2 score","Random draw"
0.0256410256410256,"F2 score","Random draw"
0.0253807106598985,"F2 score","Random draw"
0.0457190357439734,"F2 score","Random draw"
0.0213128729752771,"F2 score","Random draw"
0.0296108291032149,"F2 score","Random draw"
0.0454921422663358,"F2 score","Random draw"
0.0502933780385583,"F2 score","Random draw"
0.0258175559380379,"F2 score","Random draw"
0.0497100248550124,"F2 score","Random draw"
0.0413223140495868,"F2 score","Random draw"
0.0386266094420601,"F2 score","Random draw"
0.0413223140495868,"F2 score","Random draw"
0.0321027287319422,"F2 score","Random draw"
0.0291423813488759,"F2 score","Random draw"
0.0298634812286689,"F2 score","Random draw"
0.0508474576271186,"F2 score","Random draw"
0.033698399326032,"F2 score","Random draw"
0.0291423813488759,"F2 score","Random draw"
0.0419815281276238,"F2 score","Random draw"
0.0299914310197087,"F2 score","Random draw"
0.037910699241786,"F2 score","Random draw"
0.0412881915772089,"F2 score","Random draw"
0.049792531120332,"F2 score","Random draw"
0.0461409395973154,"F2 score","Random draw"
0.0211327134404058,"F2 score","Random draw"
0.0413223140495868,"F2 score","Random draw"
0.0210260723296888,"F2 score","Random draw"
0.0294612794612795,"F2 score","Random draw"
0.0330305532617671,"F2 score","Random draw"
0.0169204737732657,"F2 score","Random draw"
0.0250208507089241,"F2 score","Random draw"
0.04149377593361,"F2 score","Random draw"
0.0251466890192791,"F2 score","Random draw"
0.0291666666666667,"F2 score","Random draw"
0.0622406639004149,"F2 score","Random draw"
0.0556983718937447,"F2 score","Random draw"
0.0338696020321761,"F2 score","Random draw"
0.033500837520938,"F2 score","Random draw"
0.0463743676222597,"F2 score","Random draw"
0.0420875420875421,"F2 score","Random draw"
0.0213675213675214,"F2 score","Random draw"
0.0453795379537954,"F2 score","Random draw"
0.0539419087136929,"F2 score","Random draw"
0.038135593220339,"F2 score","Random draw"
0.0341880341880342,"F2 score","Random draw"
0.0500417014178482,"F2 score","Random draw"
0.0429184549356223,"F2 score","Random draw"
0.0339847068819031,"F2 score","Random draw"
0.0458715596330275,"F2 score","Random draw"
0.0167926112510495,"F2 score","Random draw"
0.0418410041841004,"F2 score","Random draw"
0.0537634408602151,"F2 score","Random draw"
0.0430663221360896,"F2 score","Random draw"
0.0335570469798658,"F2 score","Random draw"
0.0336134453781513,"F2 score","Random draw"
0.0455675227837614,"F2 score","Random draw"
0.0531914893617021,"F2 score","Random draw"
0.0451930977814297,"F2 score","Random draw"
0.0505902192242833,"F2 score","Random draw"
0.0288540807914262,"F2 score","Random draw"
0.0432525951557093,"F2 score","Random draw"
0.0253164556962025,"F2 score","Random draw"
0.0335852225020991,"F2 score","Random draw"
0.0451930977814297,"F2 score","Random draw"
0.038560411311054,"F2 score","Random draw"
0.0252312867956266,"F2 score","Random draw"
0.0167926112510495,"F2 score","Random draw"
0.050761421319797,"F2 score","Random draw"
0.0298126064735946,"F2 score","Random draw"
0.0417362270450751,"F2 score","Random draw"
0.0583819849874896,"F2 score","Random draw"
0.00846740050804403,"F2 score","Random draw"
0.0338983050847458,"F2 score","Random draw"
0.0377200335289187,"F2 score","Random draw"
0.0456810631229236,"F2 score","Random draw"
0.0341588385994876,"F2 score","Random draw"
0.0252525252525253,"F2 score","Random draw"
0.041631973355537,"F2 score","Random draw"
0.0334448160535117,"F2 score","Random draw"
0.0417710944026733,"F2 score","Random draw"
0.0169635284139101,"F2 score","Random draw"
0.0252312867956266,"F2 score","Random draw"
0.0383959044368601,"F2 score","Random draw"
0.0469684030742955,"F2 score","Random draw"
0.0625,"F2 score","Random draw"
0.029585798816568,"F2 score","Random draw"
0.0534979423868313,"F2 score","Random draw"
0.0252951096121417,"F2 score","Random draw"
0.0338696020321761,"F2 score","Random draw"
0.033698399326032,"F2 score","Random draw"
0.0504625735912532,"F2 score","Random draw"
0.0255102040816327,"F2 score","Random draw"
0.0293624161073825,"F2 score","Random draw"
0.0451559934318555,"F2 score","Random draw"
0.0376569037656904,"F2 score","Random draw"
0.0209555741827326,"F2 score","Random draw"
0.0210084033613445,"F2 score","Random draw"
0.0379426644182125,"F2 score","Random draw"
0.0336417157275021,"F2 score","Random draw"
0.0337552742616034,"F2 score","Random draw"
0.0332225913621262,"F2 score","Random draw"
0.038560411311054,"F2 score","Random draw"
0.0376884422110553,"F2 score","Random draw"
0.0535861500412201,"F2 score","Random draw"
0.037344398340249,"F2 score","Random draw"
0.0169779286926995,"F2 score","Random draw"
0.025062656641604,"F2 score","Random draw"
0.0341005967604433,"F2 score","Random draw"
0.0294612794612795,"F2 score","Random draw"
0.0294365012615643,"F2 score","Random draw"
0.0340715502555366,"F2 score","Random draw"
0.0620860927152318,"F2 score","Random draw"
0.033955857385399,"F2 score","Random draw"
0.0254452926208651,"F2 score","Random draw"
0.0256849315068493,"F2 score","Random draw"
0.0167926112510495,"F2 score","Random draw"
0.0286650286650287,"F2 score","Random draw"
0.0375626043405676,"F2 score","Random draw"
0.0255536626916525,"F2 score","Random draw"
0.0333055786844296,"F2 score","Random draw"
0.0438981562774364,"F2 score","Random draw"
0.0336417157275021,"F2 score","Random draw"
0.012853470437018,"F2 score","Random draw"
0.038961038961039,"F2 score","Random draw"
0.0168350168350168,"F2 score","Random draw"
0.0538525269262635,"F2 score","Random draw"
0.0464135021097046,"F2 score","Random draw"
0.0251466890192791,"F2 score","Random draw"
0.0452674897119342,"F2 score","Random draw"
0.0296359017781541,"F2 score","Random draw"
0.0295608108108108,"F2 score","Random draw"
0.0208333333333333,"F2 score","Random draw"
0.0375,"F2 score","Random draw"
0.025273799494524,"F2 score","Random draw"
0.0474956822107081,"F2 score","Random draw"
0.0499168053244592,"F2 score","Random draw"
0.0380388841927303,"F2 score","Random draw"
0.0420521446593776,"F2 score","Random draw"
0.0256849315068493,"F2 score","Random draw"
0.0336417157275021,"F2 score","Random draw"
0.0499168053244592,"F2 score","Random draw"
0.0420521446593776,"F2 score","Random draw"
0.0332502078137988,"F2 score","Random draw"
0.0298634812286689,"F2 score","Random draw"
0.0456810631229236,"F2 score","Random draw"
0.040650406504065,"F2 score","Random draw"
0.0343938091143594,"F2 score","Random draw"
0.0499583680266445,"F2 score","Random draw"
0.0382003395585739,"F2 score","Random draw"
0.0620860927152318,"F2 score","Random draw"
0.0417014178482068,"F2 score","Random draw"
0.0298634812286689,"F2 score","Random draw"
0.0508905852417303,"F2 score","Random draw"
0.0341296928327645,"F2 score","Random draw"
0.0167926112510495,"F2 score","Random draw"
0.0336134453781513,"F2 score","Random draw"
0.0587741393786734,"F2 score","Random draw"
0.0291666666666667,"F2 score","Random draw"
0.0380710659898477,"F2 score","Random draw"
0.0249584026622296,"F2 score","Random draw"
0.0497100248550124,"F2 score","Random draw"
0.037910699241786,"F2 score","Random draw"
0.0380388841927303,"F2 score","Random draw"
0.00825082508250825,"F2 score","Random draw"
0.0290697674418605,"F2 score","Random draw"
0.029535864978903,"F2 score","Random draw"
0.0340715502555366,"F2 score","Random draw"
0.0496688741721854,"F2 score","Random draw"
0.0296610169491525,"F2 score","Random draw"
0.0289735099337748,"F2 score","Random draw"
0.0211864406779661,"F2 score","Random draw"
0.0172711571675302,"F2 score","Random draw"
0.0419111483654652,"F2 score","Random draw"
0.0368852459016393,"F2 score","Random draw"
0.0549915397631134,"F2 score","Random draw"
0.0422654268808115,"F2 score","Random draw"
0.025062656641604,"F2 score","Random draw"
0.0252312867956266,"F2 score","Random draw"
0.0541666666666667,"F2 score","Random draw"
0.0461796809403862,"F2 score","Random draw"
0.0414250207125104,"F2 score","Random draw"
0.0218150087260035,"F2 score","Random draw"
0.029535864978903,"F2 score","Random draw"
0.0381033022861981,"F2 score","Random draw"
0.0590717299578059,"F2 score","Random draw"
0.0381033022861981,"F2 score","Random draw"
0.0215331610680448,"F2 score","Random draw"
0.0212765957446809,"F2 score","Random draw"
0.0495867768595041,"F2 score","Random draw"
0.0453047775947282,"F2 score","Random draw"
0.0376884422110553,"F2 score","Random draw"
0.0172117039586919,"F2 score","Random draw"
0.0212947189097104,"F2 score","Random draw"
0.0543024227234753,"F2 score","Random draw"
0.0470487596236099,"F2 score","Random draw"
0.0502092050209205,"F2 score","Random draw"
0.0381679389312977,"F2 score","Random draw"
0.038265306122449,"F2 score","Random draw"
0.0500834724540902,"F2 score","Random draw"
0.0590219224283305,"F2 score","Random draw"
0.00855431993156544,"F2 score","Random draw"
0.0552721088435374,"F2 score","Random draw"
0.0128424657534247,"F2 score","Random draw"
0.0500834724540902,"F2 score","Random draw"
0.050547598989048,"F2 score","Random draw"
0.0462962962962963,"F2 score","Random draw"
0.0378469301934399,"F2 score","Random draw"
0.032520325203252,"F2 score","Random draw"
0.0424088210347752,"F2 score","Random draw"
0.0346320346320346,"F2 score","Random draw"
0.0169061707523246,"F2 score","Random draw"
0.0293870696893367,"F2 score","Random draw"
0.0290697674418605,"F2 score","Random draw"
0.0210260723296888,"F2 score","Random draw"
0.0372208436724566,"F2 score","Random draw"
0.0508905852417303,"F2 score","Random draw"
0.0208333333333333,"F2 score","Random draw"
0.0302768166089965,"F2 score","Random draw"
0.00838222967309304,"F2 score","Random draw"
0.045757071547421,"F2 score","Random draw"
0.050761421319797,"F2 score","Random draw"
0.0378469301934399,"F2 score","Random draw"
0.0335289186923722,"F2 score","Random draw"
0.0293870696893367,"F2 score","Random draw"
0.0335570469798658,"F2 score","Random draw"
0.0339847068819031,"F2 score","Random draw"
0.0381679389312977,"F2 score","Random draw"
0.0165425971877585,"F2 score","Random draw"
0.0125523012552301,"F2 score","Random draw"
0.0296108291032149,"F2 score","Random draw"
0.0329218106995885,"F2 score","Random draw"
0.0372516556291391,"F2 score","Random draw"
0.0412541254125413,"F2 score","Random draw"
0.0376254180602007,"F2 score","Random draw"
0.0417710944026733,"F2 score","Random draw"
0.0384286934244236,"F2 score","Random draw"
0.0374064837905237,"F2 score","Random draw"
0.0338123415046492,"F2 score","Random draw"
0.0210970464135021,"F2 score","Random draw"
0.038135593220339,"F2 score","Random draw"
0.033195020746888,"F2 score","Random draw"
0.0290697674418605,"F2 score","Random draw"
0.0506756756756757,"F2 score","Random draw"
0.046218487394958,"F2 score","Random draw"
0.0251046025104603,"F2 score","Random draw"
0.0335852225020991,"F2 score","Random draw"
0.025062656641604,"F2 score","Random draw"
0.0377200335289187,"F2 score","Random draw"
0.0168350168350168,"F2 score","Random draw"
0.038232795242141,"F2 score","Random draw"
0.0417014178482068,"F2 score","Random draw"
0.0374687760199833,"F2 score","Random draw"
0.0459866220735786,"F2 score","Random draw"
0.0383631713554987,"F2 score","Random draw"
0.0378151260504202,"F2 score","Random draw"
0.0292153589315526,"F2 score","Random draw"
0.0290215588723051,"F2 score","Random draw"
0.0299914310197087,"F2 score","Random draw"
0.0333611342785655,"F2 score","Random draw"
0.0624479600333056,"F2 score","Random draw"
0.0464135021097046,"F2 score","Random draw"
0.0289735099337748,"F2 score","Random draw"
0.0552251486830926,"F2 score","Random draw"
0.0388265746333046,"F2 score","Random draw"
0.0205423171733772,"F2 score","Random draw"
0.0662251655629139,"F2 score","Random draw"
0.0414250207125104,"F2 score","Random draw"
0.0500417014178482,"F2 score","Random draw"
0.0289256198347107,"F2 score","Random draw"
0.050761421319797,"F2 score","Random draw"
0.0376254180602007,"F2 score","Random draw"
0.0291423813488759,"F2 score","Random draw"
0.0422654268808115,"F2 score","Random draw"
0.0382978723404255,"F2 score","Random draw"
0.0206953642384106,"F2 score","Random draw"
0.0502933780385583,"F2 score","Random draw"
0.0294117647058824,"F2 score","Random draw"
0.049792531120332,"F2 score","Random draw"
0.0289017341040462,"F2 score","Random draw"
0.0424088210347752,"F2 score","Random draw"
0.0255754475703325,"F2 score","Random draw"
0.021079258010118,"F2 score","Random draw"
0.0593723494486853,"F2 score","Random draw"
0.038265306122449,"F2 score","Random draw"
0.0412201154163232,"F2 score","Random draw"
0.0298380221653879,"F2 score","Random draw"
0.0209555741827326,"F2 score","Random draw"
0.0585284280936455,"F2 score","Random draw"
0.0424808836023789,"F2 score","Random draw"
0.0458715596330275,"F2 score","Random draw"
0.0289017341040462,"F2 score","Random draw"
0.0169635284139101,"F2 score","Random draw"
0.0207125103562552,"F2 score","Random draw"
0.0429184549356223,"F2 score","Random draw"
0.0124378109452736,"F2 score","Random draw"
0.050761421319797,"F2 score","Random draw"
0.0574241181296144,"F2 score","Random draw"
0.0296610169491525,"F2 score","Random draw"
0.0291909924937448,"F2 score","Random draw"
0.037910699241786,"F2 score","Random draw"
0.0284784377542718,"F2 score","Random draw"
0.0333611342785655,"F2 score","Random draw"
0.0462573591253154,"F2 score","Random draw"
0.0425894378194208,"F2 score","Random draw"
0.0251889168765743,"F2 score","Random draw"
0.0372516556291391,"F2 score","Random draw"
0.0420875420875421,"F2 score","Random draw"
0.0289975144987573,"F2 score","Random draw"
0.0375626043405676,"F2 score","Random draw"
0.0663900414937759,"F2 score","Random draw"
0.0298634812286689,"F2 score","Random draw"
0.0372516556291391,"F2 score","Random draw"
0.0340425531914894,"F2 score","Random draw"
0.0627615062761506,"F2 score","Random draw"
0.0411184210526316,"F2 score","Random draw"
0.04212299915754,"F2 score","Random draw"
0.041631973355537,"F2 score","Random draw"
0.0340136054421769,"F2 score","Random draw"
0.0337552742616034,"F2 score","Random draw"
0.0251256281407035,"F2 score","Random draw"
0.0168634064080944,"F2 score","Random draw"
0.0336134453781513,"F2 score","Random draw"
0.0212585034013605,"F2 score","Random draw"
0.038265306122449,"F2 score","Random draw"
0.0423370025402202,"F2 score","Random draw"
0.0252525252525253,"F2 score","Random draw"
0.0464135021097046,"F2 score","Random draw"
0.0459866220735786,"F2 score","Random draw"
0.0341588385994876,"F2 score","Random draw"
0.0293132328308208,"F2 score","Random draw"
0.0552721088435374,"F2 score","Random draw"
0.0460251046025105,"F2 score","Random draw"
0.0583819849874896,"F2 score","Random draw"
0.0464919695688926,"F2 score","Random draw"
0.0210970464135021,"F2 score","Random draw"
0.0338409475465313,"F2 score","Random draw"
0.0556030795551754,"F2 score","Random draw"
0.0419815281276238,"F2 score","Random draw"
0.0249169435215947,"F2 score","Random draw"
0.0332502078137988,"F2 score","Random draw"
0.0215331610680448,"F2 score","Random draw"
0.0333333333333333,"F2 score","Random draw"
0.0424088210347752,"F2 score","Random draw"
0.0633445945945946,"F2 score","Random draw"
0.0738916256157635,"F2 score","Random draw"
0.0490596892886345,"F2 score","Random draw"
0.025531914893617,"F2 score","Random draw"
0.0335289186923722,"F2 score","Random draw"
0.0374376039933444,"F2 score","Random draw"
0.0543933054393305,"F2 score","Random draw"
0.021043771043771,"F2 score","Random draw"
0.0378151260504202,"F2 score","Random draw"
0.0462573591253154,"F2 score","Random draw"
0.0502933780385583,"F2 score","Random draw"
0.0338983050847458,"F2 score","Random draw"
0.0213492741246798,"F2 score","Random draw"
0.0386266094420601,"F2 score","Random draw"
0.0256410256410256,"F2 score","Random draw"
0.0628140703517588,"F2 score","Random draw"
0.0426621160409556,"F2 score","Random draw"
0.0374064837905237,"F2 score","Random draw"
0.0459098497495826,"F2 score","Random draw"
0.0340136054421769,"F2 score","Random draw"
0.0168350168350168,"F2 score","Random draw"
0.0337268128161889,"F2 score","Random draw"
0.02106149957877,"F2 score","Random draw"
0.0411861614497529,"F2 score","Random draw"
0.0252100840336134,"F2 score","Random draw"
0.0425170068027211,"F2 score","Random draw"
0.0339270568278202,"F2 score","Random draw"
0.0125208681135225,"F2 score","Random draw"
0.016849199663016,"F2 score","Random draw"
0.0418410041841004,"F2 score","Random draw"
0.0328677074774034,"F2 score","Random draw"
0.0337837837837838,"F2 score","Random draw"
0.0128205128205128,"F2 score","Random draw"
0.0421940928270042,"F2 score","Random draw"
0.0165152766308836,"F2 score","Random draw"
0.0378469301934399,"F2 score","Random draw"
0.0421940928270042,"F2 score","Random draw"
0.04212299915754,"F2 score","Random draw"
0.0338696020321761,"F2 score","Random draw"
0.038135593220339,"F2 score","Random draw"
0.0586264656616415,"F2 score","Random draw"
0.0384615384615385,"F2 score","Random draw"
0.0168350168350168,"F2 score","Random draw"
0.0329489291598023,"F2 score","Random draw"
0.0296359017781541,"F2 score","Random draw"
0.0451559934318555,"F2 score","Random draw"
0.0454921422663358,"F2 score","Random draw"
0.0209907640638119,"F2 score","Random draw"
0.038232795242141,"F2 score","Random draw"
0.0419815281276238,"F2 score","Random draw"
0.0212765957446809,"F2 score","Random draw"
0.0296108291032149,"F2 score","Random draw"
0.0254237288135593,"F2 score","Random draw"
0.0213857998289136,"F2 score","Random draw"
0.0339270568278202,"F2 score","Random draw"
0.0417362270450751,"F2 score","Random draw"
0.02106149957877,"F2 score","Random draw"
0.0215331610680448,"F2 score","Random draw"
0.0462962962962963,"F2 score","Random draw"
0.0544844928751048,"F2 score","Random draw"
0.037910699241786,"F2 score","Random draw"
0.0174064403829417,"F2 score","Random draw"
0.0419815281276238,"F2 score","Random draw"
0.0208855472013367,"F2 score","Random draw"
0.0252312867956266,"F2 score","Random draw"
0.0251889168765743,"F2 score","Random draw"
0.0211327134404058,"F2 score","Random draw"
0.0416666666666667,"F2 score","Random draw"
0.0211864406779661,"F2 score","Random draw"
0.0212404418011895,"F2 score","Random draw"
0.0419111483654652,"F2 score","Random draw"
0.0451189499589828,"F2 score","Random draw"
0.0459866220735786,"F2 score","Random draw"
0.0587741393786734,"F2 score","Random draw"
0.0503778337531486,"F2 score","Random draw"
0.0412201154163232,"F2 score","Random draw"
0.0386930352536543,"F2 score","Random draw"
0.0254452926208651,"F2 score","Random draw"
0.0462573591253154,"F2 score","Random draw"
0.0294365012615643,"F2 score","Random draw"
0.0508474576271186,"F2 score","Random draw"
0.044971381847915,"F2 score","Random draw"
0.0170794192997438,"F2 score","Random draw"
0.0418410041841004,"F2 score","Random draw"
0.0460636515912898,"F2 score","Random draw"
0.038265306122449,"F2 score","Random draw"
0.0209731543624161,"F2 score","Random draw"
0.0375312760633862,"F2 score","Random draw"
0.0386266094420601,"F2 score","Random draw"
0.0336417157275021,"F2 score","Random draw"
0.0541215653621982,"F2 score","Random draw"
0.0685518423307626,"F2 score","Random draw"
0.0376254180602007,"F2 score","Random draw"
0.0374064837905237,"F2 score","Random draw"
0.0670578373847443,"F2 score","Random draw"
0.0414250207125104,"F2 score","Random draw"
0.033955857385399,"F2 score","Random draw"
0.0582847626977519,"F2 score","Random draw"
0.0127877237851662,"F2 score","Random draw"
0.0335289186923722,"F2 score","Random draw"
0.0425531914893617,"F2 score","Random draw"
0.0290697674418605,"F2 score","Random draw"
0.0258397932816537,"F2 score","Random draw"
0.0413907284768212,"F2 score","Random draw"
0.033167495854063,"F2 score","Random draw"
0.0212585034013605,"F2 score","Random draw"
0.0417710944026733,"F2 score","Random draw"
0.0501672240802676,"F2 score","Random draw"
0.029486099410278,"F2 score","Random draw"
0.0339270568278202,"F2 score","Random draw"
0.046218487394958,"F2 score","Random draw"
0.0168776371308017,"F2 score","Random draw"
0.0415627597672485,"F2 score","Random draw"
0.0462573591253154,"F2 score","Random draw"
0.0294365012615643,"F2 score","Random draw"
0.0333055786844296,"F2 score","Random draw"
0.0251466890192791,"F2 score","Random draw"
0.025531914893617,"F2 score","Random draw"
0.0469684030742955,"F2 score","Random draw"
0.0253164556962025,"F2 score","Random draw"
0.0291666666666667,"F2 score","Random draw"
0.0461796809403862,"F2 score","Random draw"
0.0377833753148615,"F2 score","Random draw"
0.0337268128161889,"F2 score","Random draw"
0.0298634812286689,"F2 score","Random draw"
0.0254668930390492,"F2 score","Random draw"
0.029940119760479,"F2 score","Random draw"
0.0378151260504202,"F2 score","Random draw"
0.0464527027027027,"F2 score","Random draw"
0.033698399326032,"F2 score","Random draw"
0.0545302013422819,"F2 score","Random draw"
0.0377833753148615,"F2 score","Random draw"
0.0376884422110553,"F2 score","Random draw"
0.0376569037656904,"F2 score","Random draw"
0.0378151260504202,"F2 score","Random draw"
0.0338409475465313,"F2 score","Random draw"
0.0286650286650287,"F2 score","Random draw"
0,"F2 score","Random draw"
0.0341880341880342,"F2 score","Random draw"
0.024896265560166,"F2 score","Random draw"
0.0411184210526316,"F2 score","Random draw"
0.051150895140665,"F2 score","Random draw"
0.033955857385399,"F2 score","Random draw"
0.0207296849087894,"F2 score","Random draw"
0.0372516556291391,"F2 score","Random draw"
0.0338409475465313,"F2 score","Random draw"
0.0372516556291391,"F2 score","Random draw"
0.0292642140468227,"F2 score","Random draw"
0.0495049504950495,"F2 score","Random draw"
0.0467687074829932,"F2 score","Random draw"
0.0419111483654652,"F2 score","Random draw"
0.0368550368550369,"F2 score","Random draw"
0.0371900826446281,"F2 score","Random draw"
0.0498338870431894,"F2 score","Random draw"
0.0372825186412593,"F2 score","Random draw"
0.0376569037656904,"F2 score","Random draw"
0.0552251486830926,"F2 score","Random draw"
0.0338123415046492,"F2 score","Random draw"
0.037344398340249,"F2 score","Random draw"
0.0297872340425532,"F2 score","Random draw"
0.0460636515912898,"F2 score","Random draw"
0.0247729149463253,"F2 score","Random draw"
0.0375,"F2 score","Random draw"
0.0592216582064298,"F2 score","Random draw"
0.0290697674418605,"F2 score","Random draw"
0.033955857385399,"F2 score","Random draw"
0.0210970464135021,"F2 score","Random draw"
0.0512820512820513,"F2 score","Random draw"
0.0677392040643522,"F2 score","Random draw"
0.0420875420875421,"F2 score","Random draw"
0.0296108291032149,"F2 score","Random draw"
0.0296359017781541,"F2 score","Random draw"
0.0333889816360601,"F2 score","Random draw"
0.021043771043771,"F2 score","Random draw"
0.0292887029288703,"F2 score","Random draw"
0.038659793814433,"F2 score","Random draw"
0.0543933054393305,"F2 score","Random draw"
0.045757071547421,"F2 score","Random draw"
0.0246103363412633,"F2 score","Random draw"
0.0383304940374787,"F2 score","Random draw"
0.0381679389312977,"F2 score","Random draw"
0.0338983050847458,"F2 score","Random draw"
0.0293870696893367,"F2 score","Random draw"
0.0251677852348993,"F2 score","Random draw"
0.0206440957886045,"F2 score","Random draw"
0.0487012987012987,"F2 score","Random draw"
0.037593984962406,"F2 score","Random draw"
0.0420168067226891,"F2 score","Random draw"
0.0458715596330275,"F2 score","Random draw"
0.0467289719626168,"F2 score","Random draw"
0.0285714285714286,"F2 score","Random draw"
0.0297872340425532,"F2 score","Random draw"
0.0304347826086957,"F2 score","Random draw"
0.0423370025402202,"F2 score","Random draw"
0.0212404418011895,"F2 score","Random draw"
0.0251889168765743,"F2 score","Random draw"
0.0168634064080944,"F2 score","Random draw"
0.0454921422663358,"F2 score","Random draw"
0.0337837837837838,"F2 score","Random draw"
0.0249376558603491,"F2 score","Random draw"
0.0375626043405676,"F2 score","Random draw"
0.0290215588723051,"F2 score","Random draw"
0.0457190357439734,"F2 score","Random draw"
0.0338409475465313,"F2 score","Random draw"
0.0499168053244592,"F2 score","Random draw"
0.0369761709120789,"F2 score","Random draw"
0.0382003395585739,"F2 score","Random draw"
0.0505050505050505,"F2 score","Random draw"
0.0382978723404255,"F2 score","Random draw"
0.0422654268808115,"F2 score","Random draw"
0.037159372419488,"F2 score","Random draw"
0.0169923534409516,"F2 score","Random draw"
0.0498753117206983,"F2 score","Random draw"
0.0252100840336134,"F2 score","Random draw"
0.0337552742616034,"F2 score","Random draw"
0.0578512396694215,"F2 score","Random draw"
0.0467289719626168,"F2 score","Random draw"
0.0337552742616034,"F2 score","Random draw"
0.0337552742616034,"F2 score","Random draw"
0.0210970464135021,"F2 score","Random draw"
0.0418060200668896,"F2 score","Random draw"
0.0249791840133222,"F2 score","Random draw"
0.0428816466552316,"F2 score","Random draw"
0.0292642140468227,"F2 score","Random draw"
0.0461796809403862,"F2 score","Random draw"
0.0583819849874896,"F2 score","Random draw"
0.0413907284768212,"F2 score","Random draw"
0.0424088210347752,"F2 score","Random draw"
0.0168918918918919,"F2 score","Random draw"
0.0373134328358209,"F2 score","Random draw"
0.0293870696893367,"F2 score","Random draw"
0.0710702341137124,"F2 score","Random draw"
0.0210970464135021,"F2 score","Random draw"
0.0420521446593776,"F2 score","Random draw"
0.0553191489361702,"F2 score","Random draw"
0.0532350532350532,"F2 score","Random draw"
0.0500834724540902,"F2 score","Random draw"
0.0333889816360601,"F2 score","Random draw"
0.0497512437810945,"F2 score","Random draw"
0.0467687074829932,"F2 score","Random draw"
0.00848176420695505,"F2 score","Random draw"
0.0336700336700337,"F2 score","Random draw"
0.0337552742616034,"F2 score","Random draw"
0.0415627597672485,"F2 score","Random draw"
0.0289975144987573,"F2 score","Random draw"
0.0292642140468227,"F2 score","Random draw"
0.0489396411092985,"F2 score","Random draw"
0.0418760469011725,"F2 score","Random draw"
0.0434782608695652,"F2 score","Random draw"
0.0211685012701101,"F2 score","Random draw"
0.0333055786844296,"F2 score","Random draw"
0.0457951706910908,"F2 score","Random draw"
0.0629722921914358,"F2 score","Random draw"
0.0210260723296888,"F2 score","Random draw"
0.0170068027210884,"F2 score","Random draw"
0.046218487394958,"F2 score","Random draw"
0.0215703192407248,"F2 score","Random draw"
0.0544388609715243,"F2 score","Random draw"
0.0375,"F2 score","Random draw"
0.0502933780385583,"F2 score","Random draw"
0.0291423813488759,"F2 score","Random draw"
0.0213857998289136,"F2 score","Random draw"
0.0415282392026578,"F2 score","Random draw"
0.0463743676222597,"F2 score","Random draw"
0.0294612794612795,"F2 score","Random draw"
0.0421940928270042,"F2 score","Random draw"
0.0126903553299492,"F2 score","Random draw"
0.0170068027210884,"F2 score","Random draw"
0.0291666666666667,"F2 score","Random draw"
0.0293378038558256,"F2 score","Random draw"
0.033167495854063,"F2 score","Random draw"
0.0252312867956266,"F2 score","Random draw"
0.0339270568278202,"F2 score","Random draw"
0.0377200335289187,"F2 score","Random draw"
